Date,Close,High,Low,Open,Volume
2017-03-04,0.89283925,0.6787865,0.80347115,0.47427538,0.1942928
2017-03-05,0.8938014,0.6794195,0.8043588,0.4741352,0.19442159
2017-03-06,0.89156944,0.6775008,0.8022728,0.4732281,0.1938743
2017-03-07,0.89447975,0.6806119,0.80502003,0.47612917,0.19463497
2017-03-08,0.9024784,0.6880136,0.81283045,0.4802172,0.19631845
2017-03-09,0.9063476,0.69080544,0.81627804,0.48062077,0.1970013
2017-03-10,0.9046507,0.690497,0.8143702,0.48401797,0.19697548
2017-03-11,0.9086874,0.6930037,0.8183227,0.48245525,0.19747089
2017-03-12,0.90164846,0.6865882,0.8116834,0.4786266,0.19599171
2017-03-13,0.8964143,0.68235654,0.8067145,0.47742772,0.19465114
2017-03-14,0.89629555,0.6819453,0.8067221,0.47620782,0.194795
2017-03-15,0.89426404,0.680239,0.80473495,0.47569263,0.19426544
2017-03-16,0.89679193,0.6835141,0.80687994,0.4804105,0.19488806
2017-03-17,0.907002,0.6929533,0.8169114,0.48546532,0.1968251
2017-03-18,0.9231589,0.7074623,0.83265513,0.49247587,0.20061761
2017-03-19,0.9280575,0.71073157,0.83698446,0.4923199,0.20138311
2017-03-20,0.9238866,0.7068594,0.8334567,0.48893014,0.20042144
2017-03-21,0.9176071,0.70112425,0.82694197,0.4868014,0.19919258
2017-03-22,0.91900796,0.7029576,0.8287485,0.4880797,0.1997543
2017-03-23,0.9247139,0.70761603,0.83441526,0.48898312,0.20067728
2017-03-24,0.9313269,0.7144397,0.8407705,0.49463162,0.20219831
2017-03-25,0.9380142,0.7198014,0.8467863,0.49675703,0.20333101
2017-03-26,0.93451357,0.7165634,0.8437962,0.49405456,0.20273258
2017-03-27,0.9292452,0.71164757,0.8381553,0.49234676,0.20156766
2017-03-28,0.9238675,0.70697767,0.8334284,0.4893333,0.20043445
2017-03-29,0.9250935,0.7080367,0.8346718,0.48962507,0.20073645
2017-03-30,0.92535514,0.70844835,0.8349599,0.49018976,0.20069881
2017-03-31,0.9224911,0.7058514,0.8317411,0.48982957,0.20001714
2017-04-01,0.91961557,0.703044,0.82932276,0.4870676,0.19956712
2017-04-02,0.9157505,0.7000239,0.8252883,0.4873028,0.19851486
2017-04-03,0.9102524,0.6951539,0.8197398,0.48554292,0.19736046
2017-04-04,0.90916556,0.69404334,0.8191056,0.48372516,0.1973023
2017-04-05,0.9111139,0.6957338,0.8210509,0.48428962,0.19766122
2017-04-06,0.9062757,0.691351,0.81581885,0.4832413,0.19666028
2017-04-07,0.9044227,0.6894634,0.8146022,0.48046467,0.19639356
2017-04-08,0.90555984,0.6902277,0.81579,0.48003426,0.19673783
2017-04-09,0.9039356,0.6888141,0.8141353,0.47962424,0.19637102
2017-04-10,0.90371513,0.6885937,0.81404215,0.4791862,0.19630764
2017-04-11,0.90209436,0.6870732,0.81235677,0.47853425,0.1959941
2017-04-12,0.90073615,0.686096,0.81110233,0.47849604,0.19561546
2017-04-13,0.90316087,0.6885106,0.81339186,0.4803982,0.19624124
2017-04-14,0.90549946,0.69030946,0.8156938,0.48049614,0.1967193
2017-04-15,0.90570855,0.6903536,0.8159354,0.48008397,0.19677609
2017-04-16,0.90502113,0.6896634,0.8152869,0.47952023,0.19661509
2017-04-17,0.9034563,0.6883978,0.8136661,0.47945383,0.19624712
2017-04-18,0.9006281,0.68587667,0.81086904,0.47838125,0.19564565
2017-04-19,0.8994787,0.68495196,0.8098681,0.47792634,0.19535483
2017-04-20,0.8976033,0.6832545,0.80785894,0.47748443,0.19501095
2017-04-21,0.89735556,0.68302464,0.8078129,0.4769144,0.19498497
2017-04-22,0.89774585,0.68325186,0.80811065,0.47690204,0.1951
2017-04-23,0.8984726,0.6840613,0.808964,0.47735572,0.19528253
2017-04-24,0.8970844,0.6825135,0.8072917,0.4765891,0.1950044
2017-04-25,0.8927248,0.6787055,0.803246,0.47455856,0.19402856
2017-04-26,0.8893172,0.6758425,0.799819,0.47389922,0.19328006
2017-04-27,0.8850605,0.6721894,0.7954342,0.47306654,0.19228832
2017-04-28,0.88231164,0.670021,0.79285336,0.47252345,0.19168006
2017-04-29,0.88210887,0.66959924,0.79282767,0.4713616,0.19163461
2017-04-30,0.880377,0.66792184,0.79097635,0.47061193,0.19135326
2017-05-01,0.8701272,0.6592007,0.78034073,0.4690288,0.18908572
2017-05-02,0.8638277,0.65315896,0.77472967,0.463998,0.18798204
2017-05-03,0.8585704,0.6486354,0.7695322,0.4624475,0.1867215
2017-05-04,0.8469457,0.6389701,0.7576422,0.46095654,0.18424632
2017-05-05,0.84242433,0.6350394,0.7534795,0.45881918,0.1832086
2017-05-06,0.8446291,0.6361265,0.75607485,0.45613602,0.1838342
2017-05-07,0.8382139,0.6314903,0.74938464,0.4576089,0.18197042
2017-05-08,0.8250088,0.6198552,0.73551804,0.45484605,0.17919582
2017-05-09,0.81156206,0.60769993,0.7231036,0.44720247,0.17672496
2017-05-10,0.8126521,0.6080304,0.724518,0.44493568,0.17702018
2017-05-11,0.80583787,0.6015108,0.7176824,0.44126618,0.17591786
2017-05-12,0.8111852,0.60688025,0.72366166,0.4435148,0.17748351
2017-05-13,0.81756425,0.6114536,0.7290512,0.4447306,0.17873906
2017-05-14,0.8097566,0.6044579,0.7223273,0.43945614,0.17692222
2017-05-15,0.813204,0.6084905,0.7255845,0.44389716,0.17760278
2017-05-16,0.8160987,0.61139625,0.7279169,0.44715,0.17785393
2017-05-17,0.81041986,0.6060167,0.7213811,0.44607863,0.17686947
2017-05-18,0.79911184,0.59567136,0.71111983,0.43895397,0.17433733
2017-05-19,0.78375465,0.58238286,0.6957981,0.43457234,0.17093019
2017-05-20,0.7721582,0.57145166,0.6846952,0.42759755,0.16887057
2017-05-21,0.7649808,0.56615263,0.6784504,0.426489,0.16822435
2017-05-22,0.7494882,0.5533865,0.6598167,0.4298183,0.16562177
2017-05-23,0.7363294,0.5398901,0.6478681,0.41682425,0.16294654
2017-05-24,0.71163243,0.5182779,0.6219364,0.41057882,0.15906541
2017-05-25,0.69768864,0.50924593,0.60854703,0.41524485,0.1606556
2017-05-26,0.7261881,0.5333325,0.63814455,0.42043498,0.16621913
2017-05-27,0.7569852,0.5612102,0.67029953,0.43127516,0.17094076
2017-05-28,0.75543636,0.55702645,0.6676224,0.42364943,0.16704239
2017-05-29,0.74573046,0.5477302,0.65807325,0.41752663,0.16569193
2017-05-30,0.74023485,0.5449748,0.6539066,0.41978288,0.165651
2017-05-31,0.7379169,0.5419396,0.6494797,0.41943,0.16349743
2017-06-01,0.71866226,0.5245313,0.6294647,0.4123924,0.15996258
2017-06-02,0.7092412,0.51522106,0.6208813,0.4043142,0.15879397
2017-06-03,0.69777775,0.505696,0.6094362,0.4020234,0.15763666
2017-06-04,0.69551927,0.503619,0.608134,0.3992674,0.15774526
2017-06-05,0.6859996,0.49340656,0.5956474,0.39519468,0.15472524
2017-06-06,0.64868444,0.46153584,0.5564591,0.39001915,0.14946012
2017-06-07,0.65395904,0.46683678,0.5666883,0.38446748,0.15232067
2017-06-08,0.66324306,0.47306392,0.573873,0.38492703,0.15184057
2017-06-09,0.6502059,0.4620243,0.56161594,0.3807955,0.14992897
2017-06-10,0.64062434,0.45421728,0.5494996,0.38458622,0.14805132
2017-06-11,0.6319962,0.4463993,0.54253715,0.37812424,0.14739943
2017-06-12,0.64672965,0.4640187,0.55851763,0.39575508,0.1544983
2017-06-13,0.6653605,0.47675765,0.576034,0.3914055,0.15190479
2017-06-14,0.6801328,0.49155733,0.592847,0.39858362,0.15864225
2017-06-15,0.7051924,0.5139469,0.6162588,0.41132924,0.16053726
2017-06-16,0.70420915,0.5104959,0.6161104,0.4011829,0.15883557
2017-06-17,0.6866016,0.49461898,0.5963325,0.39745688,0.15513761
2017-06-18,0.68590516,0.49489498,0.59929985,0.3937157,0.1570775
2017-06-19,0.68591946,0.49461257,0.5973765,0.39603314,0.15512155
2017-06-20,0.6718524,0.4821663,0.5812436,0.39484897,0.15232773
2017-06-21,0.666415,0.47769725,0.5780575,0.38995278,0.1524504
2017-06-22,0.67341393,0.48233965,0.58548576,0.38646388,0.1535456
2017-06-23,0.66853094,0.47742844,0.5805362,0.38300952,0.15247653
2017-06-24,0.67591256,0.48546186,0.5894453,0.38797724,0.15604344
2017-06-25,0.6848089,0.49322525,0.5972112,0.39274696,0.1559701
2017-06-26,0.6942644,0.5037195,0.6068507,0.40280485,0.15891428
2017-06-27,0.7022736,0.5091972,0.61314124,0.40360865,0.1586761
2017-06-28,0.6929064,0.5003465,0.6050537,0.39604053,0.15690286
2017-06-29,0.6944752,0.50165665,0.6077524,0.39444694,0.1573474
2017-06-30,0.70027447,0.5070242,0.6141482,0.39637014,0.15858613
2017-07-01,0.7080581,0.5139632,0.6221374,0.39912573,0.16004063
2017-07-02,0.7093537,0.5141569,0.6217899,0.39938197,0.15946186
2017-07-03,0.6976482,0.5038548,0.6096836,0.39582565,0.15742192
2017-07-04,0.68932647,0.49650052,0.60164446,0.39221796,0.15585853
2017-07-05,0.6889526,0.4963306,0.6017564,0.39181158,0.15632902
2017-07-06,0.6883382,0.49538794,0.6015797,0.38954845,0.15586917
2017-07-07,0.6820414,0.49069056,0.5941127,0.39240947,0.15878351
2017-07-08,0.6985321,0.50424504,0.6112284,0.39381042,0.1575421
2017-07-09,0.69583493,0.5021729,0.60978645,0.39178434,0.15838139
2017-07-10,0.70905715,0.51628405,0.6232714,0.40393135,0.16187513
2017-07-11,0.7200012,0.5260278,0.63337904,0.4094011,0.16167481
2017-07-12,0.72255105,0.52701026,0.634808,0.4083003,0.16164497
2017-07-13,0.7200324,0.5249611,0.63421065,0.40465716,0.16171461
2017-07-14,0.73346895,0.53788394,0.6483305,0.41190505,0.16542943
2017-07-15,0.75825405,0.5609138,0.67291707,0.42427614,0.17024939
2017-07-16,0.78148794,0.5811332,0.6941421,0.43493274,0.17215133
2017-07-17,0.7642868,0.5637572,0.67388654,0.42796037,0.16765212
2017-07-18,0.73167485,0.53626335,0.64305633,0.41701797,0.16315801
2017-07-19,0.72715646,0.5324183,0.6407011,0.41199532,0.16303839
2017-07-20,0.6876057,0.4943103,0.5894142,0.40875223,0.15530244
2017-07-21,0.6616927,0.47397923,0.5746858,0.3875326,0.15424906
2017-07-22,0.6648712,0.4739273,0.574696,0.38516808,0.15218757
2017-07-23,0.663301,0.47373065,0.5758978,0.38339543,0.15371153
2017-07-24,0.66767216,0.47651455,0.5798684,0.3819411,0.15273829
2017-07-25,0.67623895,0.48714638,0.5892362,0.39349067,0.1572759
2017-07-26,0.69593376,0.5030599,0.60909814,0.39566424,0.15853907
2017-07-27,0.68869686,0.49468902,0.59968984,0.39041126,0.15602744
2017-07-28,0.6606222,0.470747,0.5702548,0.38602266,0.15151863
2017-07-29,0.66475445,0.47448215,0.578012,0.38092646,0.1535105
2017-07-30,0.67197514,0.47992098,0.58412784,0.38229656,0.15379788
2017-07-31,0.6579147,0.46691394,0.568546,0.37859282,0.15147375
2017-08-01,0.65442795,0.46688047,0.56724674,0.38335192,0.15329754
2017-08-02,0.6692535,0.4787825,0.58156997,0.38501677,0.1532666
2017-08-03,0.6669412,0.4751235,0.57811433,0.38122973,0.15258588
2017-08-04,0.6530637,0.46302828,0.56381893,0.37806895,0.15071426
2017-08-05,0.6219818,0.4352313,0.52781683,0.37607622,0.14497751
2017-08-06,0.6158678,0.42994443,0.52975565,0.35937485,0.14517646
2017-08-07,0.6153417,0.42880145,0.5268385,0.36130777,0.14340296
2017-08-08,0.6094568,0.42478856,0.52352476,0.35824063,0.14199722
2017-08-09,0.61037296,0.42573604,0.52542067,0.35736132,0.14420485
2017-08-10,0.61127216,0.42597207,0.52536863,0.3574812,0.14266825
2017-08-11,0.6083793,0.4228026,0.5200594,0.35839725,0.14055674
2017-08-12,0.5997731,0.41557646,0.5144244,0.3505199,0.13868122
2017-08-13,0.5882905,0.4077334,0.5048704,0.3501109,0.13563497
2017-08-14,0.5873004,0.4041117,0.5055139,0.33720562,0.13491833
2017-08-15,0.5778334,0.40042663,0.49965668,0.34304163,0.1387247
2017-08-16,0.5854221,0.40230274,0.5052135,0.3331024,0.13602349
2017-08-17,0.57757384,0.39764985,0.50186086,0.32940653,0.13463879
2017-08-18,0.5786502,0.40048802,0.5018675,0.3384441,0.13729826
2017-08-19,0.5832189,0.4032003,0.5032804,0.34150144,0.13528885
2017-08-20,0.5852202,0.40399143,0.50868815,0.33265677,0.13638668
2017-08-21,0.58459425,0.40523776,0.50632614,0.3417618,0.1357443
2017-08-22,0.58498114,0.40648472,0.50110525,0.35550854,0.13702068
2017-08-23,0.5860105,0.40433297,0.507137,0.33599937,0.13505776
2017-08-24,0.58646554,0.4027501,0.5070365,0.33037922,0.13452378
2017-08-25,0.58227855,0.39915302,0.50677216,0.32178232,0.13425334
2017-08-26,0.58299106,0.39952114,0.50830346,0.31973416,0.13494323
2017-08-27,0.58300877,0.39925933,0.5078978,0.3195093,0.13410378
2017-08-28,0.58100206,0.3986868,0.50540036,0.323813,0.13477385
2017-08-29,0.57734895,0.39538828,0.49993566,0.3252571,0.13218315
2017-08-30,0.575136,0.39320156,0.5018902,0.31593174,0.13283075
2017-08-31,0.5749015,0.39190546,0.50049824,0.31415418,0.13128082
2017-09-01,0.5678817,0.3866818,0.49375734,0.31404594,0.12891744
2017-09-02,0.56358963,0.38691163,0.49360517,0.31879726,0.13637936
2017-09-03,0.5751159,0.39316902,0.5013981,0.31680325,0.13419555
2017-09-04,0.571737,0.39551178,0.49833384,0.33335117,0.13881205
2017-09-05,0.5826129,0.4010769,0.50234944,0.33638445,0.13580042
2017-09-06,0.5790038,0.39585254,0.50173044,0.32222262,0.13207695
2017-09-07,0.5750614,0.39274737,0.50194734,0.31432524,0.13275406
2017-09-08,0.57288855,0.3960135,0.49968943,0.3317223,0.14046328
2017-09-09,0.5876275,0.4035008,0.51122636,0.32443726,0.13690995
2017-09-10,0.58745843,0.40481672,0.5106781,0.33023003,0.13903096
2017-09-11,0.5890591,0.40512332,0.51152754,0.3282684,0.13633859
2017-09-12,0.58640057,0.40411437,0.5092798,0.3310491,0.1372638
2017-09-13,0.5877556,0.4077629,0.51034546,0.34077075,0.1409523
2017-09-14,0.59392786,0.41884112,0.51475185,0.36611938,0.15177648
2017-09-15,0.6064463,0.42511192,0.5098228,0.3869157,0.142295
2017-09-16,0.602366,0.418775,0.5189366,0.35148537,0.14236562
2017-09-17,0.6062806,0.42077327,0.5231763,0.34770226,0.1430804
2017-09-18,0.60295653,0.41591123,0.5147882,0.34847355,0.13860434
2017-09-19,0.591639,0.4088867,0.51423126,0.33440617,0.139976
2017-09-20,0.596746,0.41179165,0.5175999,0.33414602,0.13939413
2017-09-21,0.5974603,0.41490224,0.51884234,0.34231314,0.14396998
2017-09-22,0.60507536,0.4194695,0.5225455,0.34516773,0.14211163
2017-09-23,0.6064026,0.41871414,0.52286315,0.34087396,0.14097182
2017-09-24,0.60260063,0.41679072,0.5231146,0.33697784,0.14219855
2017-09-25,0.60271245,0.41590562,0.51870733,0.34150076,0.13907616
2017-09-26,0.5972821,0.41194192,0.51873946,0.33222064,0.13928781
2017-09-27,0.59538835,0.40933213,0.51252383,0.33590624,0.1367298
2017-09-28,0.58668256,0.4037048,0.50998634,0.3281281,0.13644142
2017-09-29,0.5896191,0.4053162,0.51261866,0.3265778,0.1373862
2017-09-30,0.58965755,0.40362915,0.5116903,0.32235637,0.13553
2017-10-01,0.5851895,0.4001415,0.50983787,0.31731597,0.13497095
2017-10-02,0.5818898,0.39812908,0.5077028,0.31684175,0.13400091
2017-10-03,0.58312935,0.39962673,0.5093561,0.31808183,0.13646151
2017-10-04,0.5861347,0.40203822,0.51187104,0.31936523,0.13699377
2017-10-05,0.5884705,0.40289894,0.5115958,0.3210045,0.13610488
2017-10-06,0.5856196,0.40040207,0.5108225,0.31600127,0.13480929
2017-10-07,0.5855761,0.39975128,0.5110121,0.31349063,0.13509561
2017-10-08,0.58179253,0.39638153,0.506226,0.31362617,0.13342398
2017-10-09,0.5732606,0.3903943,0.4989078,0.31320822,0.1319379
2017-10-10,0.56989306,0.38738665,0.49950132,0.30434647,0.13121013
2017-10-11,0.57177764,0.38778773,0.5015567,0.30064955,0.13133748
2017-10-12,0.5638134,0.37996674,0.48586392,0.3087556,0.12733488
2017-10-13,0.54056233,0.36393392,0.47313008,0.2951564,0.12265447
2017-10-14,0.5451421,0.36279094,0.48187658,0.27265826,0.123613805
2017-10-15,0.5400641,0.36134648,0.47992373,0.2754382,0.12735851
2017-10-16,0.5428336,0.3626264,0.48063734,0.2761211,0.124387406
2017-10-17,0.542703,0.36336365,0.48209038,0.27625558,0.12734383
2017-10-18,0.54639745,0.3669803,0.48111582,0.28708884,0.12820952
2017-10-19,0.5462188,0.36461863,0.4828701,0.27616492,0.12418642
2017-10-20,0.54052144,0.35964772,0.47558212,0.2764355,0.12258413
2017-10-21,0.53259426,0.35591754,0.47460508,0.26951626,0.12121875
2017-10-22,0.5341966,0.35677376,0.47606277,0.2691602,0.123309426
2017-10-23,0.53315425,0.35670197,0.47436824,0.2733124,0.12391456
2017-10-24,0.53348315,0.35926163,0.4754096,0.28146726,0.1284068
2017-10-25,0.54798096,0.3658534,0.4820753,0.28026834,0.124933
2017-10-26,0.5407465,0.36009026,0.47889566,0.27172446,0.12262907
2017-10-27,0.538096,0.35953224,0.47998348,0.2696956,0.12516932
2017-10-28,0.5421749,0.36138335,0.48283446,0.26834133,0.12481877
2017-10-29,0.53670484,0.35740778,0.47098354,0.27914605,0.12115493
2017-10-30,0.5321829,0.3552703,0.47617516,0.26386952,0.12109596
2017-10-31,0.52982444,0.35286036,0.47031537,0.26662755,0.11849511
2017-11-01,0.5196743,0.34705123,0.46313944,0.26484615,0.11576087
2017-11-02,0.50160915,0.33786574,0.4473504,0.2727281,0.112060346
2017-11-03,0.5000039,0.3365579,0.4527121,0.25736263,0.11264493
2017-11-04,0.5033305,0.3373183,0.45678464,0.2490469,0.11319857
2017-11-05,0.49648252,0.3340449,0.45574245,0.24318206,0.111712515
2017-11-06,0.4942915,0.33491382,0.45387426,0.2535148,0.116760276
2017-11-07,0.50625354,0.3394202,0.46028733,0.2489931,0.1126703
2017-11-08,0.4927849,0.33237913,0.44279686,0.26539817,0.10992976
2017-11-09,0.49268246,0.3335383,0.45241562,0.25202978,0.11451583
2017-11-10,0.4918544,0.3359288,0.44481754,0.27929106,0.121644706
2017-11-11,0.50567985,0.34292078,0.45177123,0.28342494,0.12010958
2017-11-12,0.49628916,0.34069875,0.43175372,0.32664743,0.12215176
2017-11-13,0.5166027,0.34694147,0.44590673,0.3031353,0.11631012
2017-11-14,0.51434654,0.34520522,0.46127978,0.26585177,0.1159068
2017-11-15,0.5090254,0.34015867,0.44971395,0.27071753,0.11158102
2017-11-16,0.48800483,0.3284658,0.43628383,0.2656567,0.10765624
2017-11-17,0.47556964,0.3234819,0.43737057,0.2536244,0.10808828
2017-11-18,0.48483256,0.32722032,0.4440161,0.24775104,0.108484246
2017-11-19,0.48479143,0.3261472,0.44483328,0.2407179,0.106455214
2017-11-20,0.47581002,0.32133183,0.43976805,0.23824394,0.10480407
2017-11-21,0.469713,0.31940395,0.43501922,0.24555284,0.10830092
2017-11-22,0.4733262,0.31983384,0.43842974,0.23701191,0.10307533
2017-11-23,0.4672371,0.31810498,0.43560496,0.24115865,0.10439878
2017-11-24,0.4678409,0.31740782,0.42971218,0.2493511,0.10232404
2017-11-25,0.4672198,0.31480807,0.42876148,0.23972654,0.10136335
2017-11-26,0.45258006,0.30946445,0.41794363,0.24470866,0.098463155
2017-11-27,0.44473895,0.30856207,0.41625336,0.24339241,0.09597757
2017-11-28,0.43513682,0.3066565,0.41254902,0.24634333,0.094648294
2017-11-29,0.41006163,0.3018792,0.38211957,0.28380504,0.10269648
2017-11-30,0.43043423,0.30606374,0.39926115,0.2637487,0.10339153
2017-12-01,0.43661198,0.30896863,0.40713778,0.25471652,0.10030502
2017-12-02,0.4259816,0.3082024,0.41820168,0.24097593,0.0968455
2017-12-03,0.42118493,0.30774704,0.40893927,0.25250477,0.09891424
2017-12-04,0.4213756,0.3073152,0.4117937,0.24702503,0.0949217
2017-12-05,0.41366246,0.30642557,0.40878162,0.25069427,0.09201256
2017-12-06,0.41917577,0.31196776,0.37983748,0.29389906,0.08833002
2017-12-07,0.41562566,0.31552115,0.3703601,0.31706387,0.090206794
2017-12-08,0.35070565,0.29894122,0.3670831,0.32593474,0.123895586
2017-12-09,0.36459363,0.30769607,0.38648298,0.3055536,0.119846694
2017-12-10,0.3851321,0.30933455,0.3843583,0.2995972,0.104229875
2017-12-11,0.39397994,0.31953862,0.3943534,0.2971489,0.08856567
2017-12-12,0.3682545,0.31276897,0.38953865,0.30129662,0.082650945
2017-12-13,0.35828033,0.3113271,0.39727852,0.296518,0.10115842
2017-12-14,0.36794415,0.31157437,0.39083397,0.29712287,0.08196964
2017-12-15,0.37695995,0.3162082,0.39015207,0.30289796,0.08214722
2017-12-16,0.3838625,0.32510892,0.39899644,0.30395237,0.08640268
2017-12-17,0.35168567,0.31929076,0.40436518,0.30038399,0.087545834
2017-12-18,0.35204753,0.315376,0.39497828,0.30463955,0.082745954
2017-12-19,0.34039846,0.30838534,0.3875006,0.31199822,0.1011534
2017-12-20,0.3392808,0.2951507,0.3670261,0.3188841,0.096369945
2017-12-21,0.35872605,0.306285,0.38207534,0.30896765,0.10230064
2017-12-22,0.35172844,0.28806183,0.35678136,0.3228941,0.13191752
2017-12-23,0.39004818,0.31077194,0.3855721,0.2957704,0.08960878
2017-12-24,0.3819944,0.30575684,0.3921775,0.28539342,0.10602516
2017-12-25,0.39026085,0.30859774,0.39712366,0.27807805,0.09315891
2017-12-26,0.40401813,0.31578922,0.38440037,0.3004237,0.08793823
2017-12-27,0.3731022,0.31226972,0.3949852,0.29462606,0.09876087
2017-12-28,0.368445,0.30704364,0.3935167,0.291792,0.10860772
2017-12-29,0.37692818,0.3071568,0.38815644,0.29065794,0.08665805
2017-12-30,0.36587444,0.2995945,0.3801144,0.29891536,0.11410436
2017-12-31,0.40216824,0.3097302,0.38507307,0.2890527,0.08680928
2018-01-01,0.38673797,0.30609727,0.39895248,0.27360213,0.09603491
2018-01-02,0.39334527,0.30446365,0.37175497,0.30401936,0.08960114
2018-01-03,0.36918533,0.30123547,0.3766993,0.29876968,0.07866518
2018-01-04,0.36280513,0.29243848,0.3609476,0.31003624,0.08086065
2018-01-05,0.37771496,0.2989094,0.3561746,0.32320657,0.08166208
2018-01-06,0.35432872,0.304015,0.37893486,0.30709946,0.08036693
2018-01-07,0.35089052,0.30625406,0.3861107,0.3046848,0.096092425
2018-01-08,0.35350797,0.29808238,0.3733649,0.3102658,0.10711828
2018-01-09,0.3638402,0.2999309,0.37719306,0.2997606,0.0881295
2018-01-10,0.37322322,0.29665002,0.36852774,0.30215013,0.08431766
2018-01-11,0.360117,0.2968365,0.3754414,0.3018209,0.10599599
2018-01-12,0.39166173,0.3069795,0.38798174,0.28475296,0.086243175
2018-01-13,0.38405764,0.3067656,0.38718358,0.2872739,0.08111974
2018-01-14,0.38240936,0.30611348,0.395696,0.27993074,0.09849205
2018-01-15,0.3821168,0.30547336,0.38672718,0.2873018,0.084742546
2018-01-16,0.36337972,0.28791592,0.36166278,0.31015143,0.13186195
2018-01-17,0.38800585,0.2855682,0.35550037,0.29898384,0.1029829
2018-01-18,0.39389136,0.29540727,0.3702459,0.288955,0.0871568
2018-01-19,0.40175268,0.30159584,0.38785836,0.2728838,0.089355715
2018-01-20,0.4082211,0.30658177,0.38261318,0.28442696,0.08603776
2018-01-21,0.3892013,0.30185187,0.39573923,0.27305254,0.11069491
2018-01-22,0.398091,0.30011865,0.38783655,0.27569667,0.10692585
2018-01-23,0.4101882,0.30187175,0.39213967,0.2684431,0.099054
2018-01-24,0.41192245,0.302822,0.3910748,0.26849377,0.08999831
2018-01-25,0.4053736,0.30251956,0.39751855,0.26210463,0.09448197
2018-01-26,0.40619603,0.3016061,0.39154634,0.268687,0.0979259
2018-01-27,0.4161853,0.30533442,0.40421605,0.25495103,0.09306634
2018-01-28,0.41031265,0.30500007,0.40071937,0.25928554,0.08996146
2018-01-29,0.40786347,0.3041924,0.40757236,0.2525352,0.09984997
2018-01-30,0.40214872,0.29997358,0.39844313,0.2625113,0.109432966
2018-01-31,0.4252316,0.30394986,0.40280744,0.25617197,0.094491415
2018-02-01,0.41047493,0.29857227,0.39161554,0.2697768,0.10949129
2018-02-02,0.42279768,0.3000246,0.3819944,0.2919414,0.10140472
2018-02-03,0.4453888,0.30607283,0.4075346,0.25575373,0.10186431
2018-02-04,0.43564284,0.30493775,0.4104992,0.2586545,0.11353134
2018-02-05,0.4477619,0.3154793,0.41020456,0.300694,0.12372851
2018-02-06,0.47026062,0.3182994,0.39571896,0.33380863,0.111603595
2018-02-07,0.4572223,0.3162319,0.40917674,0.29571316,0.10959077
2018-02-08,0.45967796,0.31466928,0.40622577,0.28879216,0.0981122
2018-02-09,0.45780012,0.31086645,0.41466793,0.26058972,0.10084292
2018-02-10,0.44163802,0.305764,0.4077631,0.2606254,0.100772075
2018-02-11,0.4510677,0.31077167,0.42069104,0.25464424,0.10736101
2018-02-12,0.46113536,0.31154677,0.41643324,0.25554395,0.09805903
2018-02-13,0.44438252,0.30574802,0.4183582,0.24288642,0.102230765
2018-02-14,0.44817033,0.30706137,0.4045473,0.2586875,0.09312435
2018-02-15,0.43228653,0.30499014,0.3969197,0.2634484,0.09121758
2018-02-16,0.42765197,0.30473372,0.4069879,0.25161973,0.09495649
2018-02-17,0.42806196,0.30656394,0.39790463,0.2629686,0.09113079
2018-02-18,0.40723825,0.30156794,0.3979969,0.26230058,0.10168918
2018-02-19,0.4259665,0.30688885,0.40373588,0.25632486,0.09195001
2018-02-20,0.40483594,0.3026717,0.39199877,0.26841044,0.08952197
2018-02-21,0.4011992,0.29986015,0.3944269,0.26497737,0.10024757
2018-02-22,0.41417065,0.30288994,0.40225998,0.25922894,0.10471994
2018-02-23,0.43017685,0.305701,0.4041052,0.25594744,0.09477347
2018-02-24,0.42439565,0.30468345,0.40840268,0.25273585,0.10569047
2018-02-25,0.435946,0.30643317,0.41604027,0.24314345,0.100287534
2018-02-26,0.4379963,0.307817,0.40596238,0.25516114,0.09587404
2018-02-27,0.42767954,0.30651745,0.4081459,0.25147286,0.09469101
2018-02-28,0.4195927,0.30511674,0.40870357,0.25166875,0.09946984
2018-03-01,0.42808864,0.3069959,0.40593985,0.254078,0.09286591
2018-03-02,0.41634843,0.30424297,0.40493473,0.25308868,0.09129131
2018-03-03,0.4212952,0.30680647,0.4091376,0.24978824,0.09293861
2018-03-04,0.41698352,0.30576554,0.41255435,0.24508329,0.09530899
2018-03-05,0.4140476,0.30561876,0.41089034,0.2469784,0.092515476
2018-03-06,0.40937844,0.3033476,0.40847483,0.25102985,0.10392121
2018-03-07,0.409554,0.30079266,0.39771572,0.26315624,0.10654842
2018-03-08,0.42564425,0.3037471,0.4078877,0.2525453,0.10345993
2018-03-09,0.43098548,0.30195343,0.39941707,0.2605928,0.09981971
2018-03-10,0.43962014,0.3062658,0.41855565,0.24263044,0.10575501
2018-03-11,0.45149812,0.30915835,0.41235533,0.25092638,0.0996848
2018-03-12,0.43401685,0.30555913,0.41159335,0.2497309,0.10593677
2018-03-13,0.44224867,0.30656216,0.4154561,0.24507068,0.0987395
2018-03-14,0.4367878,0.30507603,0.41347703,0.25386384,0.11457353
2018-03-15,0.45660996,0.31226346,0.4177563,0.26221764,0.10298052
2018-03-16,0.46118596,0.31419432,0.42599294,0.248994,0.10385374
2018-03-17,0.46561262,0.31826678,0.43435693,0.24582072,0.1093696
